identifier	synonyms	search	citations	isAuthor	letterCnt	numCnt	totalCnt	filtered_citations	summed_citations
G-401	g-401	rhabdoid	33	FALSE	1	3	4	33	368
G-401	g401	rhabdoid	335	FALSE	1	3	4	335	368
G-401	g 401	rhabdoid	33	FALSE	1	3	4	33	368
PA-1	pa i	ovarian	325	FALSE	3	0	3	NA	3370
PA-1	pa-1	ovarian	2230	FALSE	2	1	3	2230	3370
PA-1	pa1	ovarian	1140	FALSE	2	1	3	1140	3370
PA-1	pai	ovarian	13900	FALSE	3	0	3	NA	3370
A3/Kawakami	a3/kawa	lymphoma	15	FALSE	5	1	6	15	55
VAL	val	lymphoma	12400	FALSE	3	0	3	NA	NA
DB	db	lymphoma	NA	FALSE	2	0	2	NA	NA
SU-DHL-10	sudhl10	lymphoma	68	FALSE	5	2	7	68	344
CTB-1	ctb-1	lymphoma	26	FALSE	3	1	4	26	32
ROS-50	ros-50	lymphoma	81	FALSE	3	2	5	81	89
ROS-50	ros 50	lymphoma	81	FALSE	3	2	5	81	89
ROS-50	ros50	lymphoma	7	FALSE	3	2	5	7	89
A3/Kawakami	a3/kaw	lymphoma	17	FALSE	4	1	5	17	55
SU-DHL-10	sudhl 10	lymphoma	64	FALSE	5	2	7	64	344
Karpas-231	karpas-231	lymphoma	82	FALSE	6	3	9	82	114
Karpas-231	k231	lymphoma	23	FALSE	1	3	4	23	114
Karpas-231	karpas 231	lymphoma	82	FALSE	6	3	9	82	114
ROS-50	ros.50	lymphoma	81	FALSE	3	2	5	81	89
A3/Kawakami	a3-kaw	lymphoma	17	FALSE	4	1	5	17	55
ROS-50	rotterdam suspension cell line no. 50	lymphoma	1	FALSE	29	2	31	1	89
Karpas-231	karpas231	lymphoma	9	FALSE	6	3	9	9	114
A3/Kawakami	a3/kawakami	lymphoma	23	FALSE	9	1	10	23	55
SU-DHL-10	su-dhl-10	lymphoma	146	FALSE	5	2	7	146	344
CTB-1	ctb1	lymphoma	6	FALSE	3	1	4	6	32
SU-DHL-10	dhl10	lymphoma	66	FALSE	3	2	5	66	344
RL	rl	lymphoma	NA	FALSE	2	0	2	NA	NA
SU-DHL-10	sudhl-10	lymphoma	64	FALSE	5	2	7	64	344
SU-DHL-10	stanford university-diffuse histiocytic lymphoma-10	lymphoma	NA	FALSE	44	2	46	NA	344
RD	te 32	rhabdomyosarcoma	13	FALSE	2	2	4	13	101
RD	te32	rhabdomyosarcoma	12	FALSE	2	2	4	12	101
RD	130 t	rhabdomyosarcoma	29	FALSE	1	3	4	29	101
RD	te 32.t	rhabdomyosarcoma	1	FALSE	3	2	5	1	101
RD	130t	rhabdomyosarcoma	3	FALSE	1	3	4	3	101
RD	rd	rhabdomyosarcoma	NA	FALSE	2	0	2	NA	101
RD	130-t	rhabdomyosarcoma	29	FALSE	1	3	4	29	101
RD	r d	rhabdomyosarcoma	8700	FALSE	2	0	2	NA	101
RD	te-32	rhabdomyosarcoma	13	FALSE	2	2	4	13	101
RD	rd-2	rhabdomyosarcoma	43	FALSE	2	1	3	43	101
A-204	a204	rhabdomyosarcoma	563	FALSE	1	3	4	563	777
A-204	a-204	rhabdomyosarcoma	214	FALSE	1	3	4	214	777
RD	rd 2	rhabdomyosarcoma	43	FALSE	2	1	3	43	101
ESS-1	ess1	sarcoma	32	FALSE	3	1	4	32	98
ESS-1	endometrial stromal sarcoma-1	sarcoma	6	FALSE	25	1	26	6	98
ESS-1	ess-1	sarcoma	60	FALSE	3	1	4	60	98
DoTc2 4510	dotc2 4510	cervical	43	FALSE	4	5	9	43	103
DoTc2 4510	dotc2-4510	cervical	43	FALSE	4	5	9	43	103
DoTc2 4510	dotc2	cervical	60	FALSE	4	1	5	60	103
HT-3	ht-3	cervical	820	FALSE	2	1	3	820	1900
HT-3	ht3	cervical	1080	FALSE	2	1	3	1080	1900
HPAF-II	hpaf-2	pancreatic	79	FALSE	4	1	5	79	5102
Panc 10.05	panc1005	pancreatic	22	FALSE	4	4	8	22	343
AsPC-1	aspc1	pancreatic	1220	FALSE	4	1	5	1220	6997
MZ-PC-1	mzpc-1	pancreatic	5	FALSE	4	1	5	5	17
HPAF-II	hpaf ii	pancreatic	801	FALSE	6	0	6	801	5102
Panc 08.13	panc-08.13	pancreatic	38	FALSE	4	4	8	38	228
Panc 04.03	panc 04.03	pancreatic	31	FALSE	4	4	8	31	581
Capan-2	capan 2	pancreatic	2430	FALSE	5	1	6	2430	2918
Panc 04.03	panc-04-03	pancreatic	1	FALSE	4	4	8	1	581
Panc 10.05	panc 1005	pancreatic	NA	FALSE	4	4	8	NA	343
Panc 08.13	panc0813	pancreatic	14	FALSE	4	4	8	14	228
AsPC-1	aspc-1	pancreatic	5690	FALSE	4	1	5	5690	6997
Panc 08.13	pl9	pancreatic	108	FALSE	2	1	3	108	228
KP-1N	kp-1n	pancreatic	100	FALSE	3	1	4	100	350
Panc 10.05	panc 10.05	pancreatic	116	FALSE	4	4	8	116	343
Panc 08.13	panc_08_13	pancreatic	NA	FALSE	4	4	8	NA	228
MIA PaCa-2	miapaca-2	pancreatic	4610	FALSE	7	1	8	4610	20736
Panc 08.13	panc 08.13	pancreatic	38	FALSE	4	4	8	38	228
BxPC-3	bx-pc3	pancreatic	154	FALSE	4	1	5	154	11656
SUIT-2	suit2	pancreatic	209	FALSE	4	1	5	209	2096
Capan-2	capan2	pancreatic	488	FALSE	5	1	6	488	2918
BxPC-3	bxpc-3	pancreatic	7850	FALSE	4	1	5	7850	11656
Panc 08.13	panc8.13	pancreatic	13	FALSE	4	3	7	13	228
HPAF-II	hpaf-ii/cd18	pancreatic	1	FALSE	8	2	10	1	5102
HPAF-II	cd18/hpaf	pancreatic	110	FALSE	6	2	8	110	5102
Panc 08.13	panc-08-13	pancreatic	2	FALSE	4	4	8	2	228
MZ-PC-1	mz1-pc	pancreatic	3	FALSE	4	1	5	3	17
HPAF-II	hpafii	pancreatic	180	FALSE	6	0	6	180	5102
Panc 08.13	panc08.13	pancreatic	10	FALSE	4	4	8	10	228
HPAF-II	cd-18	pancreatic	359	FALSE	2	2	4	359	5102
Panc 04.03	panc_04_03	pancreatic	NA	FALSE	4	4	8	NA	581
KP-1N	kp-1 n	pancreatic	8	FALSE	3	1	4	8	350
HPAF-II	hpaf/cd18	pancreatic	25	FALSE	6	2	8	25	5102
MZ-PC-1	mz1pc	pancreatic	3	FALSE	4	1	5	3	17
AsPC-1	as-pc1	pancreatic	87	FALSE	4	1	5	87	6997
BxPC-3	bxpc3	pancreatic	3650	FALSE	4	1	5	3650	11656
Panc 10.05	pa16c	pancreatic	14	FALSE	3	2	5	14	343
KP-1N	kp1	pancreatic	223	FALSE	2	1	3	223	350
Panc 08.13	panc813	pancreatic	2	FALSE	4	3	7	2	228
Panc 04.03	panc4.03	pancreatic	4	FALSE	4	3	7	4	581
MIA PaCa-2	miapaca2	pancreatic	2000	FALSE	7	1	8	2000	20736
Panc 08.13	panc 813	pancreatic	NA	FALSE	4	3	7	NA	228
Capan-1	capan1	pancreatic	638	FALSE	5	1	6	638	4368
MIA PaCa-2	paca2	pancreatic	1230	FALSE	4	1	5	1230	20736
Panc 04.03	pa017c	pancreatic	NA	FALSE	3	3	6	NA	581
BxPC-3	biopsy xenograft of pancreatic carcinoma line-3	pancreatic	2	FALSE	40	1	41	2	11656
PL4	pl-4	pancreatic	119	FALSE	2	1	3	119	344
Panc 10.05	pl-12	pancreatic	57	FALSE	2	2	4	57	343
Panc 08.13	pl-9	pancreatic	31	FALSE	2	1	3	31	228
Panc 08.13	panc-813	pancreatic	NA	FALSE	4	3	7	NA	228
HPAF-II	cd 18	pancreatic	359	FALSE	2	2	4	359	5102
Panc 04.03	pl 5	pancreatic	147	FALSE	2	1	3	147	581
HPAF-II	hpaf-ii	pancreatic	805	FALSE	6	0	6	805	5102
MIA PaCa-2	mia paca2	pancreatic	1110	FALSE	7	1	8	1110	20736
Panc 04.03	panc0403	pancreatic	38	FALSE	4	4	8	38	581
HPAF-II	hpaf2	pancreatic	32	FALSE	4	1	5	32	5102
Panc 08.13	panc 8.13	pancreatic	12	FALSE	4	3	7	12	228
Panc 10.05	panc10.05	pancreatic	93	FALSE	4	4	8	93	343
Panc 04.03	panc 4.03	pancreatic	4	FALSE	4	3	7	4	581
SUIT-2	suit 2	pancreatic	943	FALSE	4	1	5	943	2096
SUIT-2	suit-2	pancreatic	944	FALSE	4	1	5	944	2096
MIA PaCa-2	mia-pa-ca-2	pancreatic	186	FALSE	7	1	8	186	20736
HPAF-II	cd18	pancreatic	2710	FALSE	2	2	4	2710	5102
Panc 04.03	pl5	pancreatic	330	FALSE	2	1	3	330	581
Panc 04.03	pl-5	pancreatic	147	FALSE	2	1	3	147	581
Panc 04.03	pa17c	pancreatic	1	FALSE	3	2	5	1	581
MIA PaCa-2	mia-paca-2	pancreatic	6980	FALSE	7	1	8	6980	20736
Capan-1	capan 1	pancreatic	3730	FALSE	5	1	6	3730	4368
Capan-1	capan-1	pancreatic	3730	FALSE	5	1	6	3730	4368
MIA PaCa-2	miapaca.2	pancreatic	4620	FALSE	7	1	8	4620	20736
Panc 04.03	panc04.03	pancreatic	30	FALSE	4	4	8	30	581
MIA PaCa-2	mia paca-2	pancreatic	6980	FALSE	7	1	8	6980	20736
Capan-2	capan-2	pancreatic	2430	FALSE	5	1	6	2430	2918
Panc 08.13	pa14c	pancreatic	14	FALSE	3	2	5	14	228
Panc 10.05	panc-10-05	pancreatic	5	FALSE	4	4	8	5	343
KP-1N	kp1n	pancreatic	19	FALSE	3	1	4	19	350
PL4	pl4	pancreatic	225	FALSE	2	1	3	225	344
Panc 08.13	panc-8_13	pancreatic	NA	FALSE	4	3	7	NA	228
Panc 10.05	panc-10.05	pancreatic	116	FALSE	4	4	8	116	343
MIA PaCa-2	mia paca 2	pancreatic	6980	FALSE	7	1	8	6980	20736
Panc 10.05	pl12	pancreatic	36	FALSE	2	2	4	36	343
MZ-PC-1	mz-pc-1	pancreatic	9	FALSE	4	1	5	9	17
Panc 04.03	panc403	pancreatic	NA	FALSE	4	3	7	NA	581
NCI-H647	ncih647	lung	3	FALSE	4	3	7	3	314
NCI-H596	nci-h596	lung	378	FALSE	4	3	7	378	1357
HCC366	hcc0366	lung	NA	FALSE	3	4	7	NA	110
NCI-H596	h596	lung	930	FALSE	1	3	4	930	1357
NCI-H647	h647	lung	203	FALSE	1	3	4	203	314
NCI-H513	ncih513	lung	NA	FALSE	4	3	7	NA	172
NCI-H513	h513	lung	141	FALSE	1	3	4	141	172
NCI-H596	nci-hut-596	lung	1	FALSE	6	3	9	1	1357
NCI-H513	hut513	lung	1	FALSE	3	3	6	1	172
NCI-H647	h-647	lung	28	FALSE	1	3	4	28	314
NCI-H513	h-513	lung	9	FALSE	1	3	4	9	172
NCI-H596	ncih596	lung	11	FALSE	4	3	7	11	1357
NCI-H647	h647ell	lung	NA	FALSE	4	3	7	NA	314
NCI-H513	nci-h513	lung	21	FALSE	4	3	7	21	172
HCC366	hcc-366	lung	12	FALSE	3	3	6	12	110
NCI-H647	nci-h647	lung	80	FALSE	4	3	7	80	314
NCI-H596	h-596	lung	37	FALSE	1	3	4	37	1357
HCC366	hcc366	lung	98	FALSE	3	3	6	98	110
P30/OHK	p30/ohk	leukemia	45	FALSE	4	2	6	45	82
Reh	reh	leukemia	4190	FALSE	3	0	3	NA	NA
LC4-1	lc4-1	leukemia	28	FALSE	2	2	4	28	28
SUP-B15	supb-15	leukemia	28	FALSE	4	2	6	28	818
MHH-CALL-2	mhh-call 2	leukemia	42	FALSE	7	1	8	42	57
SUP-B15	sup-b15	leukemia	605	FALSE	4	2	6	605	818
ALL-PO	allpo	leukemia	7	FALSE	5	0	5	7	71
MHH-CALL-4	mhhcall4	leukemia	4	FALSE	7	1	8	4	79
ALL-PO	all-po	leukemia	64	FALSE	5	0	5	64	71
P30/OHK	p30-ohkubo	leukemia	32	FALSE	7	2	9	32	82
GR-ST	grst	leukemia	8	FALSE	4	0	4	8	24
MHH-CALL-4	mhh-call4	leukemia	26	FALSE	7	1	8	26	79
SUP-B15	supb15w	leukemia	3	FALSE	5	2	7	3	818
MHH-CALL-2	mhh-call2	leukemia	14	FALSE	7	1	8	14	57
P30/OHK	p30/0hk	leukemia	2	FALSE	3	3	6	2	82
P30/OHK	p30/ohkubo	leukemia	32	FALSE	7	2	9	32	82
KOPN-8	kopn-8	leukemia	178	FALSE	4	1	5	178	254
MHH-CALL-2	mhhcall2	leukemia	1	FALSE	7	1	8	1	57
SUP-B15	supb15wt	leukemia	1	FALSE	6	2	8	1	818
SUP-B15	supb15	leukemia	181	FALSE	4	2	6	181	818
P30/OHK	p30-ohk	leukemia	45	FALSE	4	2	6	45	82
P30/OHK	p30 ohk	leukemia	45	FALSE	4	2	6	45	82
MHH-CALL-4	mhh-call-4	leukemia	49	FALSE	7	1	8	49	79
MHH-CALL-2	mhh-call-2	leukemia	42	FALSE	7	1	8	42	57
P30/OHK	p30ohk	leukemia	3	FALSE	4	2	6	3	82
KOPN-8	kopn8	leukemia	76	FALSE	4	1	5	76	254
GR-ST	gr-st	leukemia	16	FALSE	4	0	4	16	24
ATN-1	atn1	leukemia	64	FALSE	3	1	4	64	132
TALL-1 [Human adult T-ALL]	tall1	leukemia	84	FALSE	4	1	5	84	1077
MOLT-4	gm02219d	leukemia	NA	FALSE	3	5	8	NA	15181
TALL-1 [Human adult T-ALL]	t-cell acute lymphoblastic leukemia-1	leukemia	64	FALSE	31	1	32	64	1077
Loucy	loucy	leukemia	356	FALSE	5	0	5	356	356
MOLT-4	molt 4	leukemia	12400	FALSE	4	1	5	12400	15181
KE-37	ke 37	leukemia	210	FALSE	2	2	4	210	341
MOLT-4	molt-4	leukemia	12400	FALSE	4	1	5	12400	15181
KE-37	ke37	leukemia	131	FALSE	2	2	4	131	341
MOLT-4	molt4	leukemia	2780	FALSE	4	1	5	2780	15181
MOLT-4	gm2219c	leukemia	1	FALSE	3	4	7	1	15181
MOLT-4	molt.4	leukemia	12400	FALSE	4	1	5	12400	15181
KE-37	ke-37	leukemia	210	FALSE	2	2	4	210	341
MOLT-4	gm02219c	leukemia	NA	FALSE	3	5	8	NA	15181
ATN-1	atn-1	leukemia	68	FALSE	3	1	4	68	132
TALL-1 [Human adult T-ALL]	t-all-1	leukemia	311	FALSE	4	1	5	311	1077
TALL-1 [Human adult T-ALL]	tall-1 [human adult t-all]	leukemia	NA	FALSE	18	1	19	NA	1077
CTV-1	ctv1	leukemia	22	FALSE	3	1	4	22	140
TALL-1 [Human adult T-ALL]	t-all 1	leukemia	311	FALSE	4	1	5	311	1077
TALL-1 [Human adult T-ALL]	t-all1	leukemia	48	FALSE	4	1	5	48	1077
CTV-1	ctv-1	leukemia	118	FALSE	3	1	4	118	140
MOLT-4	gm02219	leukemia	NA	FALSE	2	5	7	NA	15181
TALL-1 [Human adult T-ALL]	tall 1	leukemia	570	FALSE	4	1	5	570	1077
A4/Fukuda	a4/fukuda	leukemia	20	FALSE	7	1	8	20	48
NALM-6	nalm 6	leukemia	3030	FALSE	4	1	5	3030	4235
BALL-1	ball1	leukemia	75	FALSE	4	1	5	75	703
BALL-1	ball 1	leukemia	618	FALSE	4	1	5	618	703
A4/Fukuda	a4/fuk	leukemia	28	FALSE	4	1	5	28	48
RS4;11	rs4:11	leukemia	1200	FALSE	2	3	5	1200	1348
A4/Fukuda	a4-fuk	leukemia	28	FALSE	4	1	5	28	48
NALM-6	nalm-6	leukemia	3030	FALSE	4	1	5	3030	4235
RS4;11	rs411	leukemia	43	FALSE	2	3	5	43	1348
BALL-1	b-cell acute lymphoblastic leukemia-1	leukemia	10	FALSE	31	1	32	10	703
BALL-1	ball-1	leukemia	618	FALSE	4	1	5	618	703
NALM-6	nalm6	leukemia	1190	FALSE	4	1	5	1190	4235
RS4;11	rs4-11	leukemia	1200	FALSE	2	3	5	1200	1348
RS4;11	rs 4;11	leukemia	105	FALSE	2	3	5	105	1348
NALM-6	nalm-6-m1	leukemia	15	FALSE	5	2	7	15	4235
RS4;11	rs4;11	leukemia	1200	FALSE	2	3	5	1200	1348
RS4;11	rs(4;11)	leukemia	105	FALSE	2	3	5	105	1348
NY	ny	osteosarcoma	NA	FALSE	2	0	2	NA	NA
CAL-72	centre antoine lacassagne-72	osteosarcoma	NA	FALSE	23	2	25	NA	170
SaOS-2	saos 2	osteosarcoma	8340	FALSE	4	1	5	8340	19718
U2OS	u-2-os	osteosarcoma	2160	FALSE	3	1	4	2160	15816
U2OS	u20s	osteosarcoma	740	FALSE	2	2	4	740	15816
SaOS-2	saos2	osteosarcoma	2500	FALSE	4	1	5	2500	19718
MG-63	mg-63	osteosarcoma	7960	FALSE	2	2	4	7960	13494
HuO9	hu09	osteosarcoma	67	FALSE	2	2	4	67	190
U2OS	u-2os	osteosarcoma	918	FALSE	3	1	4	918	15816
U2OS	2t	osteosarcoma	NA	FALSE	1	1	2	NA	15816
HOS	hos	osteosarcoma	4550	FALSE	3	0	3	NA	NA
U2OS	u20-s	osteosarcoma	8	FALSE	2	2	4	8	15816
SaOS-2	saos-2	osteosarcoma	8340	FALSE	4	1	5	8340	19718
SJSA-1	osa	osteosarcoma	615	FALSE	3	0	3	NA	1161
MG-63	m-g63	osteosarcoma	4	FALSE	2	2	4	4	13494
SJSA-1	osa-cl	osteosarcoma	56	FALSE	5	0	5	56	1161
SaOS-2	saos	osteosarcoma	8870	FALSE	4	0	4	8870	19718
G-292 clone A141B1	g-292	osteosarcoma	164	FALSE	1	3	4	164	428
CAL-72	cal72	osteosarcoma	65	FALSE	3	2	5	65	170
U2OS	u2-os	osteosarcoma	1390	FALSE	3	1	4	1390	15816
SaOS-2	sarcoma osteogenic-2	osteosarcoma	8	FALSE	17	1	18	8	19718
NOS-1 [Human osteosarcoma]	nos-1 [human osteosarcoma]	osteosarcoma	2	FALSE	20	1	21	2	128
MG-63	mg63	osteosarcoma	5530	FALSE	2	2	4	5530	13494
NOS-1 [Human osteosarcoma]	nos1	osteosarcoma	126	FALSE	3	1	4	126	128
CAL-72	cal-72	osteosarcoma	105	FALSE	3	2	5	105	170
SJSA-1	osacl	osteosarcoma	25	FALSE	5	0	5	25	1161
HuO9	huo9	osteosarcoma	123	FALSE	3	1	4	123	190
G-292 clone A141B1	g-292 clone a141b1	osteosarcoma	6	FALSE	8	7	15	6	428
HuO-3N1	huo-3n1	osteosarcoma	33	FALSE	4	2	6	33	40
G-292 clone A141B1	g292	osteosarcoma	258	FALSE	1	3	4	258	428
G-292 clone A141B1	g-292, clone a141b1	osteosarcoma	6	FALSE	8	7	15	6	428
U2OS	u-2 os	osteosarcoma	2160	FALSE	3	1	4	2160	15816
G-292 clone A141B1	g 292 clone a 141b1	osteosarcoma	NA	FALSE	8	7	15	NA	428
U2OS	u2os	osteosarcoma	10600	FALSE	3	1	4	10600	15816
SJSA-1	sjsa-1	osteosarcoma	405	FALSE	4	1	5	405	1161
CAL-72	cal 72	osteosarcoma	105	FALSE	3	2	5	105	170
SJSA-1	sjsa	osteosarcoma	558	FALSE	4	0	4	558	1161
HuO-3N1	huo3n1	osteosarcoma	7	FALSE	4	2	6	7	40
SJSA-1	sjsa1	osteosarcoma	117	FALSE	4	1	5	117	1161
NKM-1	nkm-1	leukemia	87	FALSE	3	1	4	87	92
GDM-1	gdm-1	leukemia	129	FALSE	3	1	4	129	157
OCI-AML-5	ociaml5	leukemia	10	FALSE	6	1	7	10	209
SIG-M5	sig-m5	leukemia	29	FALSE	4	1	5	29	49
OCI-AML-3	oci/aml3	leukemia	1190	FALSE	6	1	7	1190	1398
OCI-AML-2	oci/aml-2	leukemia	166	FALSE	6	1	7	166	2447
HL-60	hl60	leukemia	19400	FALSE	2	2	4	19400	71200
SIG-M5	sigm5	leukemia	20	FALSE	4	1	5	20	49
CESS	cess	leukemia	6030	FALSE	4	0	4	6030	6030
MC-1010	mc1010	leukemia	NA	FALSE	2	4	6	NA	2
OCI-AML-2	oci-aml2	leukemia	351	FALSE	6	1	7	351	2447
MOLM-13	molm13	leukemia	647	FALSE	4	2	6	647	1807
KG-1	kg1	leukemia	1910	FALSE	2	1	3	1910	11170
OCI-AML-5	oci-aml-5	leukemia	75	FALSE	6	1	7	75	209
OCI-AML-5	oci-aml5	leukemia	124	FALSE	6	1	7	124	209
KO52	k052	leukemia	33	FALSE	1	3	4	33	49
OCI-AML-5	ontario cancer institute-acute myeloid leukemia-5	leukemia	NA	FALSE	42	1	43	NA	209
OCI-AML-3	oci aml3	leukemia	1190	FALSE	6	1	7	1190	1398
ME-1 [Human leukemia]	me-1 [human leukemia]	leukemia	3	FALSE	15	1	16	3	1053
OCI-AML-5	oci/aml-5	leukemia	75	FALSE	6	1	7	75	209
OCI-AML-3	oci/aml-3	leukemia	182	FALSE	6	1	7	182	1398
QIMR-WIL	qimr-wil	leukemia	115	FALSE	7	0	7	115	115
OCI-M1	oci m1	leukemia	47	FALSE	4	1	5	47	88
SKM-1	skm-1	leukemia	409	FALSE	3	1	4	409	521
OCI-AML-3	oci-aml-3	leukemia	182	FALSE	6	1	7	182	1398
OCI-AML-2	oci aml2	leukemia	351	FALSE	6	1	7	351	2447
ML-2	ml2	leukemia	366	FALSE	2	1	3	366	7816
NKM-1	nkm1	leukemia	5	FALSE	3	1	4	5	92
SKM-1	skm1	leukemia	112	FALSE	3	1	4	112	521
HL-60	hl 60	leukemia	51800	FALSE	2	2	4	51800	71200
OCI-AML-3	ontario cancer institute-acute myeloid leukemia-3	leukemia	1	FALSE	42	1	43	1	1398
OCI-AML-2	ociaml2	leukemia	20	FALSE	6	1	7	20	2447
OCI-M1	oci-m1	leukemia	47	FALSE	4	1	5	47	88
PL-21	pl21	leukemia	79	FALSE	2	2	4	79	299
ML-2	ml-2	leukemia	7450	FALSE	2	1	3	7450	7816
OCI-AML-5	oci/aml5	leukemia	124	FALSE	6	1	7	124	209
KO52	k-052	leukemia	NA	FALSE	1	3	4	NA	49
OCI-AML-2	ontario cancer institute-acute myeloid leukemia-2	leukemia	NA	FALSE	42	1	43	NA	2447
MOLM-16	molm16	leukemia	14	FALSE	4	2	6	14	72
HL-60	hl-60	leukemia	51800	FALSE	2	2	4	51800	71200
GDM-1	gdm1	leukemia	28	FALSE	3	1	4	28	157
HD-MY-Z	hdmyz	leukemia	34	FALSE	5	0	5	34	239
MOLM-16	molm-16	leukemia	58	FALSE	4	2	6	58	72
KG-1	kg-1	leukemia	9260	FALSE	2	1	3	9260	11170
KO52	ko52	leukemia	16	FALSE	2	2	4	16	49
OCI-AML-3	ociaml3	leukemia	25	FALSE	6	1	7	25	1398
ME-1 [Human leukemia]	me1	leukemia	1050	FALSE	2	1	3	1050	1053
OCI-AML-2	aml-2	leukemia	1910	FALSE	3	1	4	1910	2447
HD-MY-Z	hd-myz	leukemia	114	FALSE	5	0	5	114	239
OCI-AML-3	oci-aml3	leukemia	1190	FALSE	6	1	7	1190	1398
QIMR-WIL	wil	leukemia	2700	FALSE	3	0	3	NA	115
MC-1010	mc-1010	leukemia	2	FALSE	2	4	6	2	2
OCI-AML-2	oci-aml-2	leukemia	166	FALSE	6	1	7	166	2447
OCI-AML-5	oci aml5	leukemia	124	FALSE	6	1	7	124	209
MOLM-13	molm 13	leukemia	1160	FALSE	4	2	6	1160	1807
OCI-AML-2	oci/aml2	leukemia	351	FALSE	6	1	7	351	2447
PL-21	pl-21	leukemia	220	FALSE	2	2	4	220	299
HD-MY-Z	hd-my-z	leukemia	91	FALSE	5	0	5	91	239
MOLM-13	molm-13	leukemia	1160	FALSE	4	2	6	1160	1807
OCI-M1	ocim1	leukemia	41	FALSE	4	1	5	41	88
P31/FUJ	p31/fuj	leukemia	58	FALSE	4	2	6	58	87
P31/FUJ	p31fuj	leukemia	5	FALSE	4	2	6	5	87
P31/FUJ	p31/fujioka	leukemia	24	FALSE	8	2	10	24	87
P31/FUJ	p31-fuj	leukemia	58	FALSE	4	2	6	58	87
P31/FUJ	p31 fuj	leukemia	58	FALSE	4	2	6	58	87
THP-1	thp 1	leukemia	17800	FALSE	3	1	4	17800	21482
MV4-11	mv(4;11)	leukemia	426	FALSE	2	3	5	426	3239
MV4-11	mv4;11	leukemia	2640	FALSE	2	3	5	2640	3239
MV4-11	mv-4-11	leukemia	426	FALSE	2	3	5	426	3239
THP-1	tohoku hospital pediatrics-1	leukemia	6	FALSE	24	1	25	6	21482
MV4-11	mv4ii	leukemia	2	FALSE	4	1	5	2	3239
MV4-11	mv4-11	leukemia	2640	FALSE	2	3	5	2640	3239
THP-1	thp1	leukemia	3220	FALSE	3	1	4	3220	21482
THP-1	thp-1(atcc)	leukemia	393	FALSE	7	1	8	393	21482
MV4-11	mv-4:11	leukemia	426	FALSE	2	3	5	426	3239
THP-1	thp-1	leukemia	17800	FALSE	3	1	4	17800	21482
MV4-11	mv 4;11	leukemia	426	FALSE	2	3	5	426	3239
THP-1	thpi	leukemia	63	FALSE	4	0	4	63	21482
MV4-11	mv4:11	leukemia	2640	FALSE	2	3	5	2640	3239
MV4-11	mv411	leukemia	171	FALSE	2	3	5	171	3239
TGBC1TKB	tgbc1-tkb	gallbladder	9	FALSE	7	1	8	9	62
TGBC1TKB	tgbc-1tkb	gallbladder	12	FALSE	7	1	8	12	62
TGBC1TKB	tgbc1tkb	gallbladder	19	FALSE	7	1	8	19	62
TGBC1TKB	tgbc-1-tkb	gallbladder	6	FALSE	7	1	8	6	62
TGBC1TKB	tgbc-1	gallbladder	16	FALSE	4	1	5	16	62
H9	h-9	fungoides	39	FALSE	1	1	2	39	39
H9	ht clone h9	fungoides	NA	FALSE	8	1	9	NA	39
H9	ht(h9)	fungoides	NA	FALSE	3	1	4	NA	39
H9	h 9	fungoides	39	FALSE	1	1	2	39	39
H9	h9	fungoides	NA	FALSE	1	1	2	NA	39
Karpas-1106P	karpas-1106	lymphoma	69	FALSE	6	4	10	69	256
Karpas-1106P	karpas1106p	lymphoma	51	FALSE	7	4	11	51	256
Karpas-1106P	karpas1106	lymphoma	25	FALSE	6	4	10	25	256
Karpas-1106P	karpas-1106p	lymphoma	73	FALSE	7	4	11	73	256
Karpas-1106P	karpas 1106p	lymphoma	73	FALSE	7	4	11	73	256
Karpas-1106P	k1106	lymphoma	38	FALSE	1	4	5	38	256
Karpas-1106P	karpas 1106	lymphoma	69	FALSE	6	4	10	69	256
ESO-26	eso-26	gastroesophageal	3	FALSE	3	2	5	3	41
ESO-26	eso26	gastroesophageal	38	FALSE	3	2	5	38	41
SW13	sw 13	adrenal	634	FALSE	2	2	4	634	1182
SW13	sw-13	adrenal	634	FALSE	2	2	4	634	1182
SW13	scott and white no. 13	adrenal	1	FALSE	15	2	17	1	1182
SW13	sw13	adrenal	547	FALSE	2	2	4	547	1182
L-1236	l1236	lymphoma	618	FALSE	1	4	5	618	812
HDLM-2	hd-lm-2	lymphoma	11	FALSE	4	1	5	11	850
SUP-HD1	suphd1	lymphoma	37	FALSE	5	1	6	37	148
L-540	l 540	lymphoma	246	FALSE	1	3	4	246	921
SUP-HD1	sup-hd1	lymphoma	107	FALSE	5	1	6	107	148
SUP-HD1	sup-hd-1	lymphoma	4	FALSE	5	1	6	4	148
L-428	l 428	lymphoma	602	FALSE	1	3	4	602	1982
L-428	l428	lymphoma	1380	FALSE	1	3	4	1380	1982
L-540	l-540	lymphoma	246	FALSE	1	3	4	246	921
HDLM-2	hdlm2	lymphoma	303	FALSE	4	1	5	303	850
L-1236	l-1236	lymphoma	194	FALSE	1	4	5	194	812
L-540	l540	lymphoma	675	FALSE	1	3	4	675	921
HDLM-2	hdlm-2	lymphoma	536	FALSE	4	1	5	536	850
KM-H2	kmh2	lymphoma	393	FALSE	3	1	4	393	1168
L-1236	l 1236	lymphoma	194	FALSE	1	4	5	194	812
